scan_stamp,callback_now,tf_stamp,dt_scan_tf,dt_scan_now,pending_age,d,sonar_tx,sonar_ty,sonar_tz,sonar_qx,sonar_qy,sonar_qz,sonar_qw,wx,wy,wz,j_xm540_joint_z,j_xm540_joint,j_joint_boat_x,j_joint_boat_y,js_stamp
1777061611.495729,1777061611.5409632,1777061611.495729,0.0,0.04523420333862305,0.04056367000157479,2.995915651321411,-14.938928067555986,14.914675287131042,-0.2759349783605853,0.8511065089573573,-0.39685310472882585,-0.31149603066270004,-0.14524306027791398,-13.468066284816535,13.161935065085508,-2.2098372302680835,0.8726169466972351,0.8690986037254333,-15.00006103515625,14.999969482421875,1777061611.495729
1777061611.549409,1777061611.591318,1777061611.549409,0.0,0.041908979415893555,0.03740350299995043,3.1450493335723877,-14.93682237704063,14.912165436194492,-0.27190621398301656,0.8568562273479178,-0.3995360484177847,-0.29531002574512893,-0.1376965517513282,-13.344402538856379,13.014557280871113,-2.209589794553273,0.8726207613945007,0.9070039987564087,-15.00006103515625,14.999969482421875,1777061611.549409
1777061611.605655,1777061611.640983,1777061611.605655,0.0,0.03532814979553223,0.031266545000107726,3.2788777351379395,-14.93518373289206,14.910212103529238,-0.26854096434590574,0.861304148339715,-0.4016120155130449,-0.28207146016730256,-0.13152431108899243,-13.235784157010118,12.885106124906827,-2.208135266983275,0.8726245760917664,0.9378231167793274,-15.00006103515625,14.999969482421875,1777061611.605655
1777061611.656446,1777061611.6911182,1777061611.656446,0.0,0.03467226028442383,0.030459947000053944,3.464205503463745,-14.933271169672945,14.907932659439014,-0.26432075675938616,0.8664666314482008,-0.40402018414647817,-0.2657893727032364,-0.12393254918331041,-13.089456796278288,12.710725306214611,-2.2068315478821487,0.8726264834403992,0.9755167365074158,-15.00006103515625,14.999969482421875,1777061611.656446
1777061611.7078824,1777061611.7410903,1777061611.7078824,0.0,0.03320789337158203,0.02954030600085389,3.627570152282715,-14.93179401703101,14.906171716335866,-0.2608122544395966,0.8704330009921941,-0.40587164793127356,-0.2524942450225355,-0.11773382020377729,-12.961915601086782,12.558720542510589,-2.20202765274959,0.8726302981376648,1.0061336755752563,-15.00006103515625,14.999969482421875,1777061611.7078824
1777061611.7584996,1777061611.7908614,1777061611.7584996,0.0,0.032361745834350586,0.028815363999456167,3.8082356452941895,-14.930390295044665,14.904497902048497,-0.25724424934271106,0.8741856495217821,-0.4076244892914424,-0.239174019373122,-0.11152360448342825,-12.823384421281986,12.393606809248823,-2.195957971922216,0.8726360201835632,1.0366724729537964,-15.00006103515625,14.999969482421875,1777061611.7584996
1777061611.8106039,1777061611.8410947,1777061611.8106039,0.0,0.030490875244140625,0.02567656799874385,4.009058475494385,-14.929060497197613,14.902912500310622,-0.2536208167957459,0.8777258173353183,-0.4092772592882799,-0.2258333232162032,-0.10530348872495854,-12.672029249426359,12.213217688639926,-2.188537255970634,0.8726398348808289,1.0671311616897583,-15.00006103515625,14.999969482421875,1777061611.8106039
1777061611.8671966,1777061611.9244015,1777061611.8671966,0.0,0.0572049617767334,0.05322294000143302,4.257479190826416,-14.927805056019247,14.901415323377632,-0.2499439691609324,0.8810551161549595,-0.41083274150472576,-0.21246879996506865,-0.09907244746288334,-12.491901385743423,11.998525643987124,-2.190493859976624,0.8726455569267273,1.097524881362915,-15.00006103515625,14.999969482421875,1777061611.8671966
1777061611.918094,1777061611.9412456,1777061611.918094,0.0,0.023151636123657227,0.01470920300198486,4.646855354309082,-14.926363347376373,14.899696135179811,-0.24535331822870776,0.884862910385351,-0.4126113658871553,-0.19600139500745217,-0.09139444031359384,-12.218777220823704,11.673002897497703,-2.2076715393811894,0.8726474642753601,1.096010446548462,-15.00006103515625,14.999969482421875,1777061611.8852794
1777061611.97238,1777061611.99398,1777061611.97238,0.0,0.021600008010864258,0.01827362800031551,5.083055019378662,-14.925035366841346,14.898112066381028,-0.2406913268211144,0.888356059659269,-0.41424432829102703,-0.17949792779553025,-0.0836997112449239,-11.914015237723804,11.309754440083719,-2.2142403274475324,0.872658908367157,1.17205011844635,-15.00006103515625,14.999969482421875,1777061611.97238
